id,name,online_order,book_table,rating,votes,location,rest_type,dish_liked,cuisines,approx_cost,type
3,Addhuri Udupi Bhojana,No,No,3.7,88,Banashankari,Quick Bites,Masala Dosa,"South Indian, North Indian",300.0,Buffet
19,T3H Cafe,No,No,3.9,93,Banashankari,Cafe,"Cheese Maggi, Peri Peri Fries, Pasta Arrabiata","Cafe, Italian, American",300.0,Cafes
54,Tasty Bytes,Yes,No,3.1,245,Kumaraswamy Layout,Quick Bites,"Paratha, Pasta","North Indian, Chinese, Momos, Rolls",300.0,Delivery
78,The Biryani Cafe,No,No,4.1,520,Banashankari,Quick Bites,"Vegetable Biryani, Ginger Chicken, Chicken Biryani, Donne Biryani, Chicken Kebab, Egg Bhurji, Dum Biryani","Biryani, Chinese, Kebab",300.0,Delivery
82,Rolls On Wheels,No,No,3.6,299,Banashankari,Quick Bites,"Rolls, Momos, Fries, Veggie Roll, Chicken Kebab Roll, Paneer Roll, Cheese Roll","Fast Food, Rolls, Momos",300.0,Delivery
87,Upahar Sagar,No,No,3.8,39,Banashankari,Quick Bites,Masala Dosa,"South Indian, Chinese, North Indian",350.0,Delivery
106,Chatar Patar,No,No,3.7,65,Banashankari,Quick Bites,"Panipuri, Chaat, Noodles, Dahi Bhalle","Fast Food, Street Food",300.0,Delivery
108,Kidambi's Kitchen,No,No,3.5,52,Banashankari,Quick Bites,Rooftop Ambience,South Indian,300.0,Delivery
109,Mane Thindi,No,No,3.7,130,Banashankari,Quick Bites,"Coffee, Tea, Kesari Bath, Open Dosa, Vada, Idli, Bread Dosa",South Indian,200.0,Delivery
128,Bengaluru Coffee House,Yes,No,4.1,201,Banashankari,Quick Bites,"Masala Dosa, Tirupathi Pongal, Filter Coffee, Vada, Kharabath, Kali Dosa, Rava Idli","South Indian, North Indian, Chinese, Street Food",300.0,Delivery
186,Mitraa Da Pizza,Yes,No,3.8,115,Kumaraswamy Layout,Quick Bites,"Pizza, Burgers","Fast Food, Pizza",250.0,Delivery
189,Shakes Theory,Yes,No,4.5,155,Jayanagar,Beverage Shop,"Sandwiches, Thick Shakes, Paan Shake, Brownie Bomb, Fries, Spinach Corn Sandwich, Paneer Peri Peri","Beverages, Sandwich",300.0,Delivery
193,Old Mumbai Ice Cream,Yes,No,3.9,38,Banashankari,Dessert Parlor,Friendly Staff,Ice Cream,150.0,Delivery
198,Just Shawarma,Yes,No,3.9,160,Kumaraswamy Layout,Quick Bites,"Whole Meat Shawarma, Fries",Arabian,300.0,Delivery
206,Gama Gama,Yes,No,3.9,264,Banashankari,Quick Bites,"Jowar Roti, Buttermilk, Sabudana Vada, Thali, Mirchi Bajji, Brinjal Curry",South Indian,200.0,Delivery
213,Pizza Mane,Yes,No,3.5,32,Banashankari,Quick Bites,"French Fries, Burgers","Pizza, Sandwich, Burger, Fast Food",150.0,Delivery
236,Tiwari's,Yes,No,3.8,70,Jayanagar,Quick Bites,"Sweet Lassi, Gulab Jamun, Palak Paneer Paratha, Paneer Parantha","North Indian, Street Food",200.0,Delivery
263,The Lassi Park,Yes,No,4.1,185,Jayanagar,Quick Bites,"Faluda, Brownie, Sandwich, Kulfi, Fruit Salad, Sweet Lassi, Chocolate Fudge","Juices, Desserts",200.0,Delivery
266,Srikrishna Bhavan,Yes,No,3.8,42,Banashankari,Quick Bites,"Roti, Masala Dosa","South Indian, North Indian, Chinese",300.0,Delivery
272,Hatti Kaapi,Yes,No,4.0,89,Jayanagar,Quick Bites,"Filter Coffee, Tea, Hot Coffee, Hatti Samosa","South Indian, Beverages",200.0,Delivery
275,The Chaat Shop,Yes,No,2.5,35,Basavanagudi,Quick Bites,"Badam Milk, Potato Twister, Pav Bhaji, Panipuri, Tikki Chaat, Cheese Cutlet",Fast Food,200.0,Delivery
284,Chumma Delicious,Yes,No,3.7,237,Banashankari,Quick Bites,Chicken Biryani,"South Indian, Fast Food",200.0,Delivery
311,Matru Sagar,Yes,No,3.6,84,Banashankari,Quick Bites,"Coffee, Masala Dosa","South Indian, North Indian, Chinese",250.0,Delivery
324,Ruchis Point,Yes,No,3.8,75,Banashankari,Quick Bites,"Sandwiches, Noodles, Sandwich","Fast Food, Chinese",200.0,Delivery
334,Cross Road Cafe,Yes,No,3.9,91,Jayanagar,Cafe,"Momos, Burgers, Rolls, Sandwich, Hot Chocolate, Tea, Naga Thali","Cafe, Fast Food, Chinese",300.0,Delivery
411,Goli Vada Pav No. 1,Yes,No,3.7,93,Basavanagudi,Quick Bites,"Masala Vada Pav, Cheese Vada Pav, Fries",Street Food,200.0,Delivery
420,Juicy Momos,Yes,No,3.5,80,Banashankari,Quick Bites,"Rolls, Burgers, Juicy Momos, Chicken Momo, Chocolate Momos, Mushroom Momo, Paneer Momos","Tibetan, Momos",250.0,Delivery
421,Amande Patisserie,Yes,No,4.0,73,Basavanagudi,Bakery,"Macaroon, Mousse, Caramel Eclair","Bakery, French, Desserts",300.0,Delivery
423,Chicken Hunt,Yes,No,3.5,88,Banashankari,Quick Bites,Chicken Grill,"South Indian, North Indian, Chinese, Biryani",350.0,Delivery
425,Cane-O-La,Yes,No,3.8,61,Basavanagudi,Quick Bites,"Sugarcane Juice, Popcorn",Juices,100.0,Delivery
429,Sreeraj Lassi Bar,Yes,No,4.1,210,Jayanagar,"Dessert Parlor, Beverage Shop","Faluda, Mango Lassi, Sweet Lassi, Fruit Salad, Shrikhand, Matka Kulfi, Pudina Lassi",Beverages,150.0,Delivery
435,Janahaar,Yes,No,3.8,70,Banashankari,Quick Bites,"Masala Dosa, Idli, Filter Coffee, Medu Dosa",South Indian,100.0,Delivery
437,Utsav,Yes,No,3.7,59,Banashankari,Quick Bites,"Paratha, Kachori, Tea, Lassi, Samosa, Vada Pav","North Indian, Street Food",200.0,Delivery
494,Rasoi,Yes,No,3.3,128,Banashankari,Quick Bites,"Lassi, Panneer Butter Masala, Paratha, Thali","North Indian, Chinese",300.0,Delivery
495,Mr. Singh Da Dhaba,Yes,No,3.6,241,Kumaraswamy Layout,Quick Bites,"Mughlai Paratha, Laccha Paratha, Rolls","North Indian, Chinese",300.0,Delivery
497,Ayodhya Upachar,Yes,No,4.3,734,Banashankari,Quick Bites,"Panneer Butter Masala, Vada, Curd Rice, Idli, Jeera Rice, Naan, Kulcha","South Indian, North Indian, Chinese, Street Food",200.0,Delivery
630,Iyer's Tiffin Centre,No,No,3.8,62,Banashankari,Quick Bites,"Kesari Bath, Masala Dosa","South Indian, Chinese",150.0,Dine-out
655,Taaza Thindi,No,No,4.7,651,Banashankari,Quick Bites,"Masala Dosa, Vada, Upma, Filter Coffee, Kesari Bath, Idli Chutney, Kharabath",South Indian,100.0,Dine-out
690,Hotel Mangala,No,No,3.9,88,Banashankari,Quick Bites,"Khali Dosa, Kali Dosa, Masala Dosa, Vada Sambar",South Indian,250.0,Dine-out
702,New Sagar Fast Food,No,No,3.6,71,Banashankari,Quick Bites,"Vegetable Biryani, Masala Dosa, Kulcha, Masala Papad, Tomato Soup","North Indian, South Indian",250.0,Dine-out
721,SLV Refreshment,No,No,4.1,94,Banashankari,Quick Bites,"Coffee, Masala Dosa, Kharabath, Idli Vada, Kesari Bath",South Indian,100.0,Dine-out
786,Kavali,No,No,4.0,42,Banashankari,Quick Bites,"Cheese Dosa, Chocolate Dosa, Corn Dosa, Pesarattu, Bread Dosa","South Indian, Street Food",300.0,Dine-out
796,Bharjari Oota,No,No,3.9,153,Basavanagudi,Casual Dining,"Curd Rice, Coriander Soup, Masala Dosa, Biryani, Thali",South Indian,350.0,Dine-out
808,Bhavani Restaurant,No,No,3.9,100,Basavanagudi,Quick Bites,"Coffee, Vada, Curd Rice, Ghee Roast Paneer, Thali","South Indian, North Indian, Chinese",300.0,Dine-out
812,Hotel Dwarka,No,No,4.2,253,Basavanagudi,Quick Bites,"Khali Dosa, Kali Dosa, Upma, Filter Coffee, Kesari Bath, Set Dosa, Masala Dosa",South Indian,250.0,Dine-out
825,Ice Thunder,No,No,3.8,124,Basavanagudi,Quick Bites,"Masala Poori, Rumali Roti, Sandwiches, Chaat, Burgers","South Indian, Fast Food, North Indian, Desserts",300.0,Dine-out
846,Vybhava,No,No,3.8,39,Jayanagar,Quick Bites,"Masala Dosa, Idli, Vada Sambar","South Indian, North Indian",250.0,Dine-out
857,Belly Squad Food Truck,No,No,3.8,55,South Bangalore,Food Truck,"Biryani, Momos, Rolls","Chinese, Rolls, Biryani, Momos",300.0,Dine-out
913,Black Mug Cafe,Yes,No,3.7,171,Bannerghatta Road,Cafe,Coffee,Cafe,300.0,Cafes
923,Kalmane Koffees,No,No,3.9,78,Bannerghatta Road,Cafe,"Brownie, Filter Coffee",Cafe,350.0,Cafes
985,Donne Biriyani House,Yes,No,3.3,212,JP Nagar,Quick Bites,"Biryani, Kshatriya Kebab","Biryani, Andhra",350.0,Delivery
990,Five Star Chicken,Yes,No,3.9,62,JP Nagar,Quick Bites,Fries,"Burger, Fast Food, Roast Chicken, Finger Food",300.0,Delivery
1053,Upahara Bhavan,Yes,No,3.8,55,Bannerghatta Road,Quick Bites,"Masala Dosa, Idli, Coffee, Vada, Set Dosa","South Indian, North Indian, Chinese",300.0,Delivery
1068,Just Shawarma,Yes,No,3.6,137,Bannerghatta Road,Quick Bites,"Fries, Whole Meat Shawarma",Arabian,300.0,Delivery
1071,Fish Chain,Yes,No,3.9,37,JP Nagar,"Takeaway, Delivery",Fish Curry,"Seafood, BBQ, Biryani",250.0,Delivery
1106,Amritsari Kulcha Land,Yes,No,4.1,260,JP Nagar,Quick Bites,"Lassi, Amritsari Kulcha, Punjabi Kulcha, Paneer Kulcha, Punjabi Chole, Aloo Kulcha, Paratha",North Indian,300.0,Delivery
1153,Samosa Singh,Yes,No,4.0,153,JP Nagar,Quick Bites,"Samosa, Chicken Chettinad, Murgh Makhani","Street Food, Fast Food, Rolls, Desserts",200.0,Delivery
1171,Bikaner Jn,Yes,No,3.9,85,JP Nagar,Quick Bites,"Thali, Dhokla, Samosa, Poha, Club Kachori, Paratha, Tea",Rajasthani,300.0,Delivery
1224,Momo Jojo,Yes,No,4.3,539,JP Nagar,Quick Bites,"Noodles, Corn Momo, Manchurian, Momo Platter, Veg Momos, Potato Momos, Tandoori Momos","Chinese, Tibetan, Momos",300.0,Delivery
1228,Rithika's Kitchen,Yes,No,3.8,106,JP Nagar,Delivery,"Mutton Curry, Chicken Fry, Chicken Biryani, Chicken Curry","Biryani, South Indian, Andhra",350.0,Delivery
1232,Chai Point,Yes,No,3.6,132,Bannerghatta Road,"Beverage Shop, Quick Bites","Ginger Tea, Ginger Chai, Banana Cake, Masala Chai, Egg Sandwich, Vada Pav","Tea, Beverages, Fast Food",250.0,Delivery
1272,Paratha Plaza,Yes,No,3.8,171,JP Nagar,Quick Bites,"Aloo Paratha, Manchurian",North Indian,250.0,Delivery
1327,Dakshin Cafe,Yes,No,4.1,140,JP Nagar,Quick Bites,"Vada, Masala Dosa, Filter Coffee, Kesari Bath, Kharabath, Open Dosa",South Indian,100.0,Delivery
1369,Hotel Aradhana,Yes,No,3.7,51,Bannerghatta Road,Quick Bites,"Akki Rottis, Neer Dosa",North Indian,300.0,Delivery
1373,New Royal Treat,Yes,No,2.8,102,Bannerghatta Road,Quick Bites,"Roti, Chicken Biryani","North Indian, Chinese",350.0,Delivery
1377,Asha Sweets Centre,Yes,No,3.9,42,JP Nagar,Dessert Parlor,"Rabri, Panipuri, Badam Milk, Kachori, Moong Dal Halwa",Fast Food,250.0,Delivery
1391,Vinaya Cafe,Yes,No,3.7,55,JP Nagar,Quick Bites,"Coffee, Masala Dosa","South Indian, Street Food, Juices",200.0,Delivery
1439,Udupi Thaja Thindi,Yes,No,2.9,42,BTM,Quick Bites,"Masala Dosa, Vada, Filter Coffee","North Indian, South Indian, Chinese, Fast Food",250.0,Delivery
1478,Chaitanya Cafe,Yes,No,3.9,92,JP Nagar,Quick Bites,"Coffee, Pav Bhaji, Masala Dosa, Vada Sambar","South Indian, North Indian, Fast Food",300.0,Delivery
1497,Bread Crumbs Bakery,No,No,4.0,164,Bannerghatta Road,Bakery,"Samosa, Egg Puff, Paneer Puff, Chocolate Truffle","Desserts, Bakery",250.0,Delivery
1559,Tongue Twisters,Yes,No,3.5,283,BTM,Quick Bites,"Veg Thali, Fish Thali","Bengali, North Indian, Oriya",350.0,Delivery
1600,Shiv Sagar,No,No,2.9,85,Bannerghatta Road,Quick Bites,"Masala Dosa, Chole Bhature, Coffee","South Indian, Street Food",250.0,Delivery
1618,Bangalir Rannaghar,No,No,2.9,58,Bannerghatta Road,Quick Bites,Noodles,"Bengali, North Indian, Chinese",250.0,Delivery
1622,Kailash Parbat,No,No,2.7,67,Bannerghatta Road,Food Court,"Chole, Chaat, Gulab Jamun, Dahipuri, Sev Puri, Bhel Puri, Pakoda","North Indian, Street Food",300.0,Delivery
1706,Idly Pidly,Yes,No,3.2,148,Bannerghatta Road,Quick Bites,Tea,South Indian,250.0,Delivery
1707,Vasudev Adiga's,No,No,2.3,291,Bannerghatta Road,Casual Dining,"Coffee, Masala Dosa, Curd Rice, Idli Vada","South Indian, North Indian, Chinese, Street Food, Juices",250.0,Delivery
1714,Apsara Ice Cream,No,No,4.0,65,Bannerghatta Road,Dessert Parlor,Panipuri,"Ice Cream, Desserts",200.0,Delivery
1773,Baskin Robbins,No,No,3.9,86,JP Nagar,Dessert Parlor,Mississippi Mud,Ice Cream,250.0,Delivery
1786,Sree Krishna Kafe,No,No,3.9,115,JP Nagar,Quick Bites,"Vada, Pongal, Podi Idli, Masala Dosa, Podi Dosa, Idiyappam, Rice",South Indian,200.0,Delivery
1866,Ishta Cafe,Yes,No,3.9,63,Bannerghatta Road,Quick Bites,"Burgers, Masala Dosa, Millet Pizza, Falafel Wrap","Pizza, South Indian, Healthy Food",200.0,Delivery
1907,World on a Swirl,No,No,3.8,46,Bannerghatta Road,"Dessert Parlor, Quick Bites",Courteous Staff,"Ice Cream, Desserts, Rolls",300.0,Desserts
2148,Ingu Tengu,No,No,3.9,197,Bannerghatta Road,Quick Bites,"Vada, Masala Dosa, Coffee, Akki Rottis, Idli Chutney, Curd Rice, Ghee Roast Dosa",South Indian,150.0,Dine-out
2303,Paratha Junction,Yes,No,2.4,158,Bannerghatta Road,Quick Bites,Aloo Paratha,"North Indian, Chinese",300.0,Dine-out
2493,Litti Twist,Yes,No,4.2,465,BTM,Quick Bites,"Litti, Liti Chokha, Lassi, Tea, Paratha, Thali, Chai","North Indian, Bihari",300.0,Dine-out
2629,4th Tea Block,No,No,4.0,62,Jayanagar,Cafe,"Rose Tea, Hibiscus Tea, Masala Chai, Ginger Tea",Cafe,150.0,Cafes
2730,Pani Kum Chai,Yes,No,3.9,67,Jayanagar,Quick Bites,"Chai, Lemon Tea, Chicken Roll",Fast Food,200.0,Delivery
2769,The Belgian Waffle Co.,Yes,No,3.8,152,Jayanagar,Dessert Parlor,Waffles,"Desserts, Beverages",350.0,Delivery
2814,Desi Vdesi,Yes,No,3.9,113,Shanti Nagar,Quick Bites,"Rolls, Burgers, Sandwiches, Nachos, Sweet Lassi, Fries, Methi Paratha","Fast Food, North Indian, Rolls",250.0,Delivery
2970,Hari Super Sandwich,No,No,4.1,279,Basavanagudi,Quick Bites,"Chocolate Sandwich, Corn Sandwich, Chocolate Sandwiches, Lassi, Chilli Cheese, Chaat, Panipuri","Fast Food, Street Food",200.0,Delivery
3021,Ice Land,Yes,No,3.6,34,JP Nagar,Dessert Parlor,"Prompt Service, Friendly Staff","Ice Cream, Desserts",300.0,Delivery
3076,Kamat Minerva,Yes,No,2.6,72,Basavanagudi,Quick Bites,"Butter Naan, Buttermilk, Jowar Roti, Panneer Butter Masala","South Indian, North Indian, Chinese",300.0,Delivery
3134,Polamma's Mess,Yes,No,4.2,185,BTM,Mess,"Lemon Chicken, Hyderabadi Biryani, Chicken Biryani, Chicken Fry, Andhra Meal, Thali, French Chicken","North Indian, Chinese, Biryani",300.0,Delivery
3208,Mishra's Pedha Big Foods,No,No,3.9,56,Jayanagar,Dessert Parlor,"Peda, Dhokla, Vada Pav, Samosa, Jalebi","Desserts, Mithai",200.0,Delivery
3303,V B Bakery,No,No,4.2,502,Basavanagudi,Bakery,"Honey Cake, Apple Cake, Potato Bun, Fruit Cake, Bun Butter Jam, Bun Masala, Veg Puff",Bakery,150.0,Desserts
3462,Mavalli Tiffin Room (MTR),No,No,4.5,2896,Basavanagudi,Quick Bites,"Rava Idli, Filter Coffee, Ghee Masala Dosa, Badam Halwa, Upma, Raita, Rasam Rice",South Indian,250.0,Dine-out
3487,Upahara Darshini,No,No,4.2,257,Basavanagudi,Quick Bites,"Masala Dosa, Vada, Set Dosa, Filter Coffee, Raita, Idli Sambar, Bonda",South Indian,150.0,Dine-out
3489,Cool Corner,No,No,4.2,196,Basavanagudi,Quick Bites,"Sandwich, Masala Dosa, Set Dosa, Onion Dosa, Coffee, Rava Dosa, Chaat","Street Food, Fast Food",250.0,Dine-out
3490,Sandwichwallas,Yes,No,4.0,133,Basavanagudi,Quick Bites,"Garlic Bread, Sandwiches, Veg Burger, Pizza Sandwich, Burgers, French Fries, Wedges",Fast Food,200.0,Dine-out
3493,Kamat Bugle Rock,Yes,No,3.9,549,Basavanagudi,Quick Bites,"Jowar Roti, Buttermilk, Manchurian, Brinjal Curry, Jolada Rotti, Coffee, Panneer Butter Masala","South Indian, Fast Food",300.0,Dine-out
3494,Mahalaxmi Tiffin Room,No,No,4.1,181,Basavanagudi,Quick Bites,"Masala Dosa, Filter Coffee, Vada, Kali Dosa, Rava Idli, Carrot Halwa, Khali Dosa",South Indian,100.0,Dine-out
3504,Basavanagudi Mylari,No,No,4.0,53,Basavanagudi,Quick Bites,"Coffee, Idli, Masala Dosa, Sagu Dosa, Kesari Bath, Kharabath, Plain Dosa",South Indian,300.0,Dine-out
3509,New Modern Hotel,No,No,4.2,280,Basavanagudi,Quick Bites,"Coffee, Masala Dosa, Vada, Idli, Puri Saagu, Upma, Set Dosa",South Indian,150.0,Dine-out
3515,Hotel Janatha,No,No,4.1,52,Basavanagudi,Quick Bites,"Masala Dosa, Rava Dosa, Khali Dosa, Vada, Filter Coffee, Kali Dosa, Kesari Bath",South Indian,150.0,Dine-out
3520,Chaatimes,Yes,No,3.9,142,Basavanagudi,Quick Bites,"Dabeli, Faluda, Masala Poori, Tokri Chaat, Sandwiches, Pav Bhaji, Basket Chat","Street Food, Fast Food",200.0,Dine-out
3523,Shree Venkateshwara North Karnataka Hotel,No,No,4.0,65,Basavanagudi,Quick Bites,"Buttermilk, Jolada Rotti",South Indian,200.0,Dine-out
3536,Harshi Super Sandwich,No,No,3.8,150,Basavanagudi,Quick Bites,"Sandwiches, Chocolate Sandwich, Chaat, Veg Cheese Sandwich, Chilli Cheese, Corn Sandwich","Fast Food, Street Food",150.0,Dine-out
3584,Ranganna Military Hotel,No,No,4.2,760,Jayanagar,Quick Bites,"Mutton Biryani, Mutton Chops, Chicken Fry, Chicken Biryani, Paya, Mutton Fry, Chilli Chicken","South Indian, Biryani",350.0,Dine-out
3594,Mini Punjabi Dhaba,Yes,No,4.2,325,Banashankari,Quick Bites,"Lassi, Panneer Butter Masala, Paratha, Jeera Rice, Paneer Parantha, Veg Kolhapuri, Bhindi Fry",North Indian,350.0,Dine-out
4127,Feel@Home,Yes,No,3.6,42,Marathahalli,"Takeaway, Delivery",Thali,"North Indian, Chinese",300.0,Delivery
4280,Chatorezz,Yes,No,3.6,26,Marathahalli,Quick Bites,Paratha,"North Indian, Chinese",250.0,Delivery
4292,Pabrai's Fresh & Naturelle Icecreams,Yes,No,4.3,324,HSR,Dessert Parlor,"Gur Ice Cream, Nolen Gurer Ice Cream, Pizza, Nolen Gur, Paan Ice Cream, Filter Coffee Ice Cream, Chocolate Hazelnut","Ice Cream, Desserts",180.0,Delivery
4297,Kabab Mandra,Yes,No,2.9,243,Sarjapur Road,Quick Bites,"Chicken Grill, Butter Chicken, Shawarma, Chicken Shwarma Roll, Chicken Lollipop, Rumali Roti, Rolls","North Indian, Chinese, Rolls",300.0,Delivery
4307,Nutty Squirrel,Yes,No,3.8,72,Bellandur,Kiosk,"Brownie Chocolate, Ice Cream Sandwich, Brownie Sundae, Waffles","Ice Cream, Desserts",300.0,Delivery
4397,Burrito Boys,No,No,2.7,39,Bellandur,Food Court,Rice Bowl,"Mexican, Tex-Mex",330.0,Delivery
4398,Dhaba Shaba,Yes,No,3.2,61,Sarjapur Road,Quick Bites,"Paratha, Rajma Chawal","North Indian, Fast Food",250.0,Delivery
4528,Parathabox,No,No,3.8,63,Bellandur,Delivery,"Cheesy Corn, Paneer Cheese","Fast Food, North Indian",150.0,Delivery
4576,Mumbai Kulfi,Yes,No,4.0,92,HSR,Dessert Parlor,"Calcutta Paan, Malai Kulfi, Tender Coconut Kulfi, Kesar Pista Kulfi, Mango Kulfi",Ice Cream,100.0,Delivery
4580,Wow Vada Pav,Yes,No,3.7,40,HSR,Quick Bites,"Chaat, Burgers, Cheese Maggi, Tea, Chocolate Shake, Lassi, Cheese Vada Pav","Street Food, Burger, Fast Food",150.0,Delivery
4592,Paratha Plaza,No,No,3.5,68,Sarjapur Road,Quick Bites,"Sattu Paratha, Lassi, Dal Makhani, Roti",North Indian,250.0,Delivery
4721,Hokey Pokey Ice Creams,No,No,3.9,75,Sarjapur Road,Dessert Parlor,"Cheesecake, Rolls, Coffee, Ice Cream Roll","Ice Cream, Desserts",350.0,Desserts
5436,Krispy Kreme,Yes,No,4.0,47,Richmond Road,Dessert Parlor,"Donut, Coffee","Desserts, Beverages",300.0,Delivery
5583,Tewari Bros Mithai Shoppie,Yes,No,3.8,59,Commercial Street,Sweet Shop,"Dhokla, Raj Kachori, Rabri","Fast Food, Mithai",300.0,Delivery
5647,Sri Udupi Park,Yes,No,3.8,106,Residency Road,Quick Bites,"Vada, Idli, Kharabath, Noodles, Filter Coffee","South Indian, Chinese",200.0,Delivery
5669,The Chariot,Yes,No,2.9,50,Brigade Road,Quick Bites,"Masala Dosa, Panneer Butter Masala, Thali","South Indian, North Indian, Chinese",350.0,Delivery
5671,ZOROY Luxury Chocolate,Yes,No,4.0,68,Church Street,Dessert Parlor,Hot Chocolate,Desserts,250.0,Delivery
5709,GMT - Gelateria Montecatini Terme,Yes,No,4.4,69,Lavelle Road,Quick Bites,"Irish Coffee, Gelato Ice Cream, Italian Icecream, Chocolate Cake","Desserts, Ice Cream",300.0,Delivery
5746,Gelato Italiano,Yes,No,3.0,40,Brigade Road,Dessert Parlor,"Belgian Chocolate, Waffle Cone, Tiramisu","Ice Cream, Bakery, Desserts",200.0,Delivery
5930,Foody's,Yes,No,3.8,170,Shanti Nagar,Quick Bites,"Paratha, Chaat, Masala Dosa, Pav Bhaji, Tea, Kulcha, Filter Coffee","North Indian, South Indian",250.0,Delivery
5969,Juice Junction,No,No,4.0,101,St. Marks Road,Quick Bites,"Sandwiches, Fruit Bowl, Panipuri, Corn Sandwich, Palak Paneer, Arabian Grape Juice, Cheesy Grilled Sandwich","Juices, Fast Food",150.0,Delivery
6037,RR Catering,No,No,3.4,10,MG Road,Quick Bites,"Garlic Naan, Tandoori Chicken, Basmati Rice","North Indian, Chinese, Biryani",350.0,Delivery
6052,Rescafe,No,No,3.8,41,Residency Road,Quick Bites,"Samosa, Tea",Beverages,100.0,Delivery
6053,Bhaiyaji Food Court,No,No,3.4,27,MG Road,Quick Bites,"Paratha, Samosa, Vada Pav","North Indian, Mithai",300.0,Delivery
6072,The French Loaf,Yes,No,2.8,142,Frazer Town,"Bakery, Quick Bites","Coffee, Pasta, Sandwiches, Sunday Breakfast, Apple Pie, Hot Chocolate, Chicken Quiche","Bakery, Desserts",300.0,Delivery
6188,Bowring Kulfi,No,No,4.0,100,Residency Road,Dessert Parlor,"Kulfi, Mango Juice, Kesar Pista, Lassi","Ice Cream, Desserts",150.0,Desserts
6460,KC Das,Yes,No,3.9,377,MG Road,"Sweet Shop, Quick Bites","Rasgulla, Luchi, Samosa, Radhaballavi, Rasmalai, Kheer Kadam, Chamcham","Mithai, Street Food",200.0,Dine-out
6732,Siddappa Hotel,No,No,4.1,274,Richmond Road,Quick Bites,"Masala Dosa, Idli, Kali Dosa, Ghee Khali Dosa, Tomato Rice, Set Dosa, Ghee Rice",South Indian,150.0,Dine-out
6772,Hotel Ajantha,No,No,3.9,77,MG Road,Quick Bites,"Masala Dosa, Filter Coffee, Vada, Akki Rottis, Rava Dosa",South Indian,200.0,Dine-out
6880,Sagar Chats,No,No,3.8,38,Commercial Street,Quick Bites,"Pav Bhaji, Chaat, Masala Poori, Panipuri, Dahipuri, Sev Puri, Sandwiches","Chinese, Beverages, Street Food",300.0,Dine-out
7082,Cookie Man,Yes,No,4.0,100,Koramangala 7th Block,Dessert Parlor,"Chocolate Chip Cookie, Brownie Chocolate",Bakery,150.0,Pubs and bars
7083,Gelato Italiano,Yes,No,3.9,110,Koramangala 5th Block,Dessert Parlor,"Gelato, Madagascar Chocolate, Belgian Chocolate, Waffle Cone, New York Cheesecake","Ice Cream, Bakery, Desserts",200.0,Pubs and bars
7090,Bansuri Sweets,No,No,3.7,73,Koramangala 6th Block,"Sweet Shop, Quick Bites","Thali, Dhokla, Chaat, Samosa, Panipuri, Jalebi, Pav Bhaji","Mithai, North Indian, Street Food",250.0,Pubs and bars
7223,Chai Mania,Yes,No,2.8,67,Marathahalli,Cafe,"Ginger Tea, Paratha, Poha, Chai, Chaai","Cafe, Tea, Beverages",300.0,Cafes
7363,Kaati Zone,Yes,No,3.3,184,Marathahalli,Quick Bites,"Rolls, Falafel, Biryani, Paratha","Fast Food, Biryani, Rolls",350.0,Delivery
7380,Artinci Artisanal Ice Cream,Yes,No,4.0,58,Whitefield,Dessert Parlor,"Vanilla Ice Cream, Hot Chocolate Fudge, Chocolate Icecreams","Desserts, Ice Cream",300.0,Delivery
7535,Chai Point,Yes,No,3.8,90,Whitefield,"Beverage Shop, Quick Bites","Banana Cake, Chai, Lemon Tea, Ginger Tea, Masala Tea","Tea, Beverages, Fast Food",250.0,Delivery
7570,Goli Vada Pav No. 1,Yes,No,3.7,188,Brookefield,Quick Bites,"Sabudana Vada, Kulfi, Schezwan Vada Pav, Ginger Tea",Street Food,200.0,Delivery
7631,Kabab Mirchi,No,No,3.4,46,Whitefield,Quick Bites,"Chicken Grill, Dal Fry, Arabian Grape Juice, Rumali Roti, Shawarma Roll","North Indian, Mughlai, Chinese",350.0,Delivery
7660,Prajwal The Restaurant,No,No,3.3,47,Marathahalli,Quick Bites,"Paratha, Thali",North Indian,300.0,Delivery
7812,99 Caffe,Yes,No,3.6,106,Brookefield,Quick Bites,"Mudpie, Sandwich, Masala Dosa, Hot Coffee, Pasta, Pizza Dosa, Paratha","South Indian, North Indian, Chinese",250.0,Delivery
7819,Ginger & Garlic,Yes,No,3.6,92,Brookefield,Quick Bites,"Biryani, Chicken Curry","South Indian, North Indian, Chinese",350.0,Delivery
7828,Kakaji,Yes,No,3.7,205,Marathahalli,Quick Bites,"Thali, Lassi, Rice, Chole Bhature, Paratha, Dal Makhani, Dal Tadka",North Indian,350.0,Delivery
7840,Raapchick,Yes,No,3.6,49,Brookefield,Quick Bites,Burgers,"Fast Food, Burger",300.0,Delivery
7849,Aashish Foods,Yes,No,2.7,35,Brookefield,Quick Bites,Paratha,North Indian,150.0,Delivery
7907,Aaha,Yes,No,3.6,94,Brookefield,Quick Bites,"Paratha, Tandoori Chicken, Panneer Butter Masala, Chole Bhature","North Indian, Chinese",300.0,Delivery
8068,Tastybites.com,Yes,No,3.7,82,Brookefield,Quick Bites,"Sandwiches, Chaat, Panipuri, Sandwich","Fast Food, Sandwich, South Indian",150.0,Delivery
